Abakan,1884-06-01,13.16,0.79,91.36E,53.84N,
Abakan,1884-07-01,18.86,0.89,91.36E,53.84N,
Abakan,1884-08-01,14.46,0.96,91.36E,53.84N,
Abakan,1884-09-01,8.09,1.38,91.36E,53.84N,
Abakan,1884-10-01,0.87,1.47,91.36E,53.84N,
Abakan,1884-11-01,-10.8,1.13,91.36E,53.84N,
Abakan,1884-12-01,-15.6,1.54,91.36E,53.84N,
Abakan,1885-01-01,-21.86,3.46,91.36E,53.84N,
Abakan,1885-02-01,-20.39,2.95,91.36E,53.84N,
Abakan,1885-03-01,-9.84,1.06,91.36E,53.84N,
Abakan,1885-04-01,0.59,1.15,91.36E,53.84N,
Abakan,1885-05-01,7.61,1.05,91.36E,53.84N,
Abakan,1885-06-01,17.7,1.26,91.36E,53.84N,
Abakan,1885-07-01,17.07,1.49,91.36E,53.84N,
Abakan,1885-08-01,13.88,1.0,91.36E,53.84N,
Abakan,1885-09-01,8.42,0.83,91.36E,53.84N,
Abakan,1885-10-01,-1.04,1.05,91.36E,53.84N,
Abakan,1885-11-01,-10.78,1.56,91.36E,53.84N,
Abakan,1885-12-01,-12.5,3.3,91.36E,53.84N,
Abakan,1886-01-01,-16.93,1.88,91.36E,53.84N,
Abakan,1886-02-01,-24.52,4.42,91.36E,53.84N,
Abakan,1886-03-01,-10.81,1.26,91.36E,53.84N,
Abakan,1886-04-01,0.46,1.31,91.36E,53.84N,
Abakan,1886-05-01,8.41,1.34,91.36E,53.84N,
Abakan,1886-06-01,14.51,1.69,91.36E,53.84N,
Abakan,1886-07-01,19.65,0.93,91.36E,53.84N,
Abakan,1886-08-01,16.28,0.94,91.36E,53.84N,
Abakan,1886-09-01,11.22,1.16,91.36E,53.84N,
Abakan,1886-10-01,-2.56,1.21,91.36E,53.84N,
Abakan,1886-11-01,-13.67,4.23,91.36E,53.84N,
Abakan,1886-12-01,-12.18,2.1,91.36E,53.84N,
Abakan,1887-01-01,-25.89,3.01,91.36E,53.84N,
Abakan,1887-02-01,-16.36,2.77,91.36E,53.84N,
Abakan,1887-03-01,-7.7,2.44,91.36E,53.84N,
Abakan,1887-04-01,2.41,0.98,91.36E,53.84N,
Abakan,1887-05-01,8.25,1.46,91.36E,53.84N,
Abakan,1887-06-01,15.35,1.32,91.36E,53.84N,
Abakan,1887-07-01,20.47,1.18,91.36E,53.84N,
Abakan,1887-08-01,14.04,0.88,91.36E,53.84N,
Abakan,1887-09-01,7.56,1.17,91.36E,53.84N,
Abakan,1887-10-01,1.32,0.87,91.36E,53.84N,
Abakan,1887-11-01,-6.26,2.22,91.36E,53.84N,
Abakan,1887-12-01,-16.76,1.54,91.36E,53.84N,
Abakan,1888-01-01,-20.69,2.49,91.36E,53.84N,
Abakan,1888-02-01,-21.16,1.38,91.36E,53.84N,
Abakan,1888-03-01,-8.72,2.15,91.36E,53.84N,
Abakan,1888-04-01,-1.46,0.84,91.36E,53.84N,
Abakan,1888-05-01,9.52,1.56,91.36E,53.84N,
Abakan,1888-06-01,17.8,1.8,91.36E,53.84N,
Abakan,1888-07-01,19.7,0.82,91.36E,53.84N,
Abakan,1888-08-01,16.66,1.08,91.36E,53.84N,
Abakan,1888-09-01,9.28,0.99,91.36E,53.84N,
Abakan,1888-10-01,-0.32,1.01,91.36E,53.84N,
Abakan,1888-11-01,-9.59,2.27,91.36E,53.84N,
Abakan,1888-12-01,-18.27,1.83,91.36E,53.84N,
Abakan,1889-01-01,-26.73,3.56,91.36E,53.84N,
Abakan,1889-02-01,-17.53,5.39,91.36E,53.84N,
Abakan,1889-03-01,-8.53,1.84,91.36E,53.84N,
Abakan,1889-04-01,1.78,1.34,91.36E,53.84N,
Abakan,1889-05-01,6.7,1.63,91.36E,53.84N,
Abakan,1889-06-01,15.68,1.5,91.36E,53.84N,
Abakan,1889-07-01,17.88,1.91,91.36E,53.84N,
Abakan,1889-08-01,15.07,1.27,91.36E,53.84N,
Abakan,1889-09-01,8.09,0.99,91.36E,53.84N,
Abakan,1889-10-01,-3.89,1.31,91.36E,53.84N,
Abakan,1889-11-01,-14.06,2.62,91.36E,53.84N,
Abakan,1889-12-01,-19.92,1.39,91.36E,53.84N,
Abakan,1890-01-01,-20.13,0.98,91.36E,53.84N,
Abakan,1890-02-01,-16.79,4.5,91.36E,53.84N,
Abakan,1890-03-01,-11.47,2.06,91.36E,53.84N,
Abakan,1890-04-01,-0.55,0.89,91.36E,53.84N,
Abakan,1890-05-01,6.52,1.43,91.36E,53.84N,
Abakan,1890-06-01,13.87,0.54,91.36E,53.84N,
Abakan,1890-07-01,17.77,1.16,91.36E,53.84N,
Abakan,1890-08-01,15.17,0.52,91.36E,53.84N,
Abakan,1890-09-01,7.07,0.88,91.36E,53.84N,
Abakan,1890-10-01,2.53,0.53,91.36E,53.84N,
Abakan,1890-11-01,-14.17,3.12,91.36E,53.84N,
Abakan,1890-12-01,-17.23,4.48,91.36E,53.84N,
Abakan,1891-01-01,-23.36,3.41,91.36E,53.84N,
Abakan,1891-02-01,-16.6,2.04,91.36E,53.84N,
Abakan,1891-03-01,-8.43,2.66,91.36E,53.84N,
Abakan,1891-04-01,-1.3,1.68,91.36E,53.84N,
Abakan,1891-05-01,8.45,0.94,91.36E,53.84N,
Abakan,1891-06-01,14.44,0.62,91.36E,53.84N,
Abakan,1891-07-01,18.75,1.34,91.36E,53.84N,
Abakan,1891-08-01,16.82,0.57,91.36E,53.84N,
Abakan,1891-09-01,8.56,0.55,91.36E,53.84N,
Abakan,1891-10-01,-0.73,0.85,91.36E,53.84N,
Abakan,1891-11-01,-11.75,0.96,91.36E,53.84N,
Abakan,1891-12-01,-16.05,1.98,91.36E,53.84N,
Abakan,1892-01-01,-22.48,1.8,91.36E,53.84N,
Abakan,1892-02-01,-23.3,1.49,91.36E,53.84N,
Abakan,1892-03-01,-15.9,2.23,91.36E,53.84N,
Abakan,1892-04-01,-0.31,0.79,91.36E,53.84N,
Abakan,1892-05-01,10.84,1.28,91.36E,53.84N,
Abakan,1892-06-01,17.72,1.46,91.36E,53.84N,
Abakan,1892-07-01,19.49,1.03,91.36E,53.84N,
Abakan,1892-08-01,16.5,1.01,91.36E,53.84N,
Abakan,1892-09-01,9.05,0.94,91.36E,53.84N,
Abakan,1892-10-01,0.76,1.8,91.36E,53.84N,
Abakan,1892-11-01,-16.67,1.62,91.36E,53.84N,
Abakan,1892-12-01,-19.22,4.01,91.36E,53.84N,
Abakan,1893-01-01,-31.14,1.17,91.36E,53.84N,
Abakan,1893-02-01,-19.57,0.96,91.36E,53.84N,
Abakan,1893-03-01,-4.25,1.34,91.36E,53.84N,
Abakan,1893-04-01,6.55,0.92,91.36E,53.84N,
Abakan,1893-05-01,8.15,0.67,91.36E,53.84N,
Abakan,1893-06-01,16.63,1.64,91.36E,53.84N,
Abakan,1893-07-01,18.95,0.83,91.36E,53.84N,
Abakan,1893-08-01,16.16,1.14,91.36E,53.84N,
Abakan,1893-09-01,9.11,0.68,91.36E,53.84N,
Abakan,1893-10-01,1.33,1.21,91.36E,53.84N,
Abakan,1893-11-01,-5.32,1.15,91.36E,53.84N,
Abakan,1893-12-01,-17.04,1.14,91.36E,53.84N,
Abakan,1894-01-01,-18.97,2.73,91.36E,53.84N,
Abakan,1894-02-01,-10.55,4.69,91.36E,53.84N,
Abakan,1894-03-01,-5.72,4.42,91.36E,53.84N,
Abakan,1894-04-01,-1.78,1.68,91.36E,53.84N,
Abakan,1894-05-01,8.07,0.55,91.36E,53.84N,
Abakan,1894-06-01,14.42,0.69,91.36E,53.84N,
Abakan,1894-07-01,18.71,0.63,91.36E,53.84N,
Abakan,1894-08-01,15.2,1.43,91.36E,53.84N,
Abakan,1894-09-01,9.12,1.21,91.36E,53.84N,
Abakan,1894-10-01,0.56,2.33,91.36E,53.84N,
Abakan,1894-11-01,-10.91,2.1,91.36E,53.84N,
Abakan,1894-12-01,-19.73,2.04,91.36E,53.84N,
Abakan,1895-01-01,-25.96,2.0,91.36E,53.84N,
Abakan,1895-02-01,-22.0,2.88,91.36E,53.84N,
Abakan,1895-03-01,-11.26,4.22,91.36E,53.84N,
Abakan,1895-04-01,0.64,0.44,91.36E,53.84N,
Abakan,1895-05-01,8.95,0.51,91.36E,53.84N,
Abakan,1895-06-01,13.85,0.83,91.36E,53.84N,
Abakan,1895-07-01,20.84,0.77,91.36E,53.84N,
Abakan,1895-08-01,15.78,1.47,91.36E,53.84N,
Abakan,1895-09-01,10.5,1.06,91.36E,53.84N,
Abakan,1895-10-01,-0.65,1.52,91.36E,53.84N,
Abakan,1895-11-01,-7.95,2.67,91.36E,53.84N,
Abakan,1895-12-01,-20.35,5.05,91.36E,53.84N,
Abakan,1896-01-01,-21.93,5.02,91.36E,53.84N,
Abakan,1896-02-01,-18.31,2.25,91.36E,53.84N,
Abakan,1896-03-01,-14.3,4.07,91.36E,53.84N,
Abakan,1896-04-01,0.43,0.81,91.36E,53.84N,
Abakan,1896-05-01,9.51,0.97,91.36E,53.84N,
Abakan,1896-06-01,18.63,0.98,91.36E,53.84N,
Abakan,1896-07-01,19.15,0.64,91.36E,53.84N,
Abakan,1896-08-01,15.91,0.61,91.36E,53.84N,
Abakan,1896-09-01,8.93,0.69,91.36E,53.84N,
Abakan,1896-10-01,1.36,1.57,91.36E,53.84N,
Abakan,1896-11-01,-8.02,1.11,91.36E,53.84N,
Abakan,1896-12-01,-19.41,2.53,91.36E,53.84N,
Abakan,1897-01-01,-22.43,3.3,91.36E,53.84N,
Abakan,1897-02-01,-20.4,2.14,91.36E,53.84N,
Abakan,1897-03-01,-16.05,7.38,91.36E,53.84N,
Abakan,1897-04-01,1.24,0.65,91.36E,53.84N,
Abakan,1897-05-01,5.96,1.26,91.36E,53.84N,
Abakan,1897-06-01,16.01,0.72,91.36E,53.84N,
Abakan,1897-07-01,18.85,1.92,91.36E,53.84N,
Abakan,1897-08-01,15.46,1.43,91.36E,53.84N,
Abakan,1897-09-01,7.54,1.37,91.36E,53.84N,
Abakan,1897-10-01,0.89,0.71,91.36E,53.84N,
Abakan,1897-11-01,-10.1,3.09,91.36E,53.84N,
Abakan,1897-12-01,-19.11,2.2,91.36E,53.84N,
Abakan,1898-01-01,-14.45,2.83,91.36E,53.84N,
Abakan,1898-02-01,-22.85,0.99,91.36E,53.84N,
Abakan,1898-03-01,-18.11,1.07,91.36E,53.84N,
Abakan,1898-04-01,-0.53,1.24,91.36E,53.84N,
Abakan,1898-05-01,5.22,0.9,91.36E,53.84N,
Abakan,1898-06-01,16.65,1.24,91.36E,53.84N,
Abakan,1898-07-01,18.7,1.04,91.36E,53.84N,
Abakan,1898-08-01,16.09,0.81,91.36E,53.84N,
Abakan,1898-09-01,8.1,0.9,91.36E,53.84N,
Abakan,1898-10-01,1.02,0.84,91.36E,53.84N,
Abakan,1898-11-01,-6.04,1.21,91.36E,53.84N,
Abakan,1898-12-01,-10.45,1.65,91.36E,53.84N,
Abakan,1899-01-01,-16.0,2.02,91.36E,53.84N,
Abakan,1899-02-01,-18.74,1.63,91.36E,53.84N,
Abakan,1899-03-01,-7.96,0.61,91.36E,53.84N,
Abakan,1899-04-01,1.62,1.47,91.36E,53.84N,
Abakan,1899-05-01,10.57,0.93,91.36E,53.84N,
Abakan,1899-06-01,15.35,0.71,91.36E,53.84N,
Abakan,1899-07-01,16.22,1.05,91.36E,53.84N,
Abakan,1899-08-01,15.57,2.21,91.36E,53.84N,
Abakan,1899-09-01,8.58,1.22,91.36E,53.84N,
Abakan,1899-10-01,1.27,1.38,91.36E,53.84N,
Abakan,1899-11-01,-6.99,3.45,91.36E,53.84N,
Abakan,1899-12-01,-22.57,2.55,91.36E,53.84N,
Abakan,1900-01-01,-29.54,3.25,91.36E,53.84N,
Abakan,1900-02-01,-16.8,1.38,91.36E,53.84N,
Abakan,1900-03-01,-8.71,2.09,91.36E,53.84N,
Abakan,1900-04-01,0.33,1.72,91.36E,53.84N,
Abakan,1900-05-01,10.92,1.34,91.36E,53.84N,
Abakan,1900-06-01,17.66,1.08,91.36E,53.84N,
Abakan,1900-07-01,19.7,1.89,91.36E,53.84N,
Abakan,1900-08-01,16.98,1.1,91.36E,53.84N,
Abakan,1900-09-01,11.27,1.02,91.36E,53.84N,
Abakan,1900-10-01,1.01,1.14,91.36E,53.84N,
Abakan,1900-11-01,-12.36,1.18,91.36E,53.84N,
Abakan,1900-12-01,-18.65,6.17,91.36E,53.84N,
Abakan,1901-01-01,-20.11,1.11,91.36E,53.84N,
Abakan,1901-02-01,-17.23,1.04,91.36E,53.84N,
Abakan,1901-03-01,-5.73,1.21,91.36E,53.84N,
Abakan,1901-04-01,1.61,0.68,91.36E,53.84N,
Abakan,1901-05-01,9.71,0.89,91.36E,53.84N,
Abakan,1901-06-01,17.26,2.2,91.36E,53.84N,
Abakan,1901-07-01,19.57,0.69,91.36E,53.84N,
Abakan,1901-08-01,17.27,1.28,91.36E,53.84N,
Abakan,1901-09-01,9.73,0.75,91.36E,53.84N,
Abakan,1901-10-01,-3.98,0.7,91.36E,53.84N,
Abakan,1901-11-01,-6.11,1.45,91.36E,53.84N,
Abakan,1901-12-01,-25.31,4.04,91.36E,53.84N,
Abakan,1902-01-01,-16.21,1.11,91.36E,53.84N,
Abakan,1902-02-01,-13.02,2.5,91.36E,53.84N,
Abakan,1902-03-01,-7.12,3.56,91.36E,53.84N,
Abakan,1902-04-01,-0.75,0.94,91.36E,53.84N,
Abakan,1902-05-01,7.08,0.49,91.36E,53.84N,
Abakan,1902-06-01,14.55,1.11,91.36E,53.84N,
Abakan,1902-07-01,17.53,1.29,91.36E,53.84N,
Abakan,1902-08-01,15.61,0.59,91.36E,53.84N,
Abakan,1902-09-01,10.15,0.66,91.36E,53.84N,
Abakan,1902-10-01,0.23,1.44,91.36E,53.84N,
Abakan,1902-11-01,-11.08,2.5,91.36E,53.84N,
Abakan,1902-12-01,-19.84,2.12,91.36E,53.84N,
Abakan,1903-01-01,-20.65,1.25,91.36E,53.84N,
Abakan,1903-02-01,-12.4,1.73,91.36E,53.84N,
Abakan,1903-03-01,-8.91,3.65,91.36E,53.84N,
Abakan,1903-04-01,-0.59,0.77,91.36E,53.84N,
Abakan,1903-05-01,7.59,1.54,91.36E,53.84N,
Abakan,1903-06-01,13.07,0.51,91.36E,53.84N,
Abakan,1903-07-01,18.0,0.85,91.36E,53.84N,
Abakan,1903-08-01,14.02,0.55,91.36E,53.84N,
Abakan,1903-09-01,7.97,0.77,91.36E,53.84N,
Abakan,1903-10-01,-3.13,1.88,91.36E,53.84N,
Abakan,1903-11-01,-11.01,1.28,91.36E,53.84N,
